"model_time",".strategy_names","value_names","value","country_sex_year"
616,"invest","benefit",2801607.98308716,"Afghanistan_Male_17"
617,"invest","benefit",2792112.46256085,"Afghanistan_Male_17"
618,"invest","benefit",2782649.28166091,"Afghanistan_Male_17"
619,"invest","benefit",2773218.32920153,"Afghanistan_Male_17"
620,"invest","benefit",2763819.49441676,"Afghanistan_Male_17"
621,"invest","benefit",2754452.66695417,"Afghanistan_Male_17"
622,"invest","benefit",2745117.73686917,"Afghanistan_Male_17"
623,"invest","benefit",2735814.59461993,"Afghanistan_Male_17"
624,"invest","benefit",2726543.13106288,"Afghanistan_Male_17"
625,"invest","benefit",2638158.48295976,"Afghanistan_Male_17"
626,"invest","benefit",2629218.25768726,"Afghanistan_Male_17"
627,"invest","benefit",2620308.47281436,"Afghanistan_Male_17"
628,"invest","benefit",2611429.02388657,"Afghanistan_Male_17"
629,"invest","benefit",2602579.80681931,"Afghanistan_Male_17"
630,"invest","benefit",2593760.71789547,"Afghanistan_Male_17"
631,"invest","benefit",2584971.65376293,"Afghanistan_Male_17"
632,"invest","benefit",2576212.51143244,"Afghanistan_Male_17"
633,"invest","benefit",2567483.18827549,"Afghanistan_Male_17"
634,"invest","benefit",2558783.58202237,"Afghanistan_Male_17"
635,"invest","benefit",2550113.59076035,"Afghanistan_Male_17"
636,"invest","benefit",2541473.11293188,"Afghanistan_Male_17"
637,"invest","benefit",2393183.27442832,"Afghanistan_Male_17"
638,"invest","benefit",2380517.3051858,"Afghanistan_Male_17"
639,"invest","benefit",2367923.47176178,"Afghanistan_Male_17"
640,"invest","benefit",2355399.56739991,"Afghanistan_Male_17"
641,"invest","benefit",2342944.10872619,"Afghanistan_Male_17"
642,"invest","benefit",2330556.04497767,"Afghanistan_Male_17"
643,"invest","benefit",2318234.58596054,"Afghanistan_Male_17"
644,"invest","benefit",2305979.09999629,"Afghanistan_Male_17"
645,"invest","benefit",2293789.05317023,"Afghanistan_Male_17"
646,"invest","benefit",2281663.97299102,"Afghanistan_Male_17"
647,"invest","benefit",2269603.42650813,"Afghanistan_Male_17"
648,"invest","benefit",2257607.00701682,"Afghanistan_Male_17"
649,"invest","benefit",2180266.33580946,"Afghanistan_Male_17"
650,"invest","benefit",2168742.72567205,"Afghanistan_Male_17"
651,"invest","benefit",2157280.27741827,"Afghanistan_Male_17"
652,"invest","benefit",2145878.64312802,"Afghanistan_Male_17"
653,"invest","benefit",2134537.48087097,"Afghanistan_Male_17"
654,"invest","benefit",2123256.45374864,"Afghanistan_Male_17"
655,"invest","benefit",2112035.22920827,"Afghanistan_Male_17"
656,"invest","benefit",2100873.47853506,"Afghanistan_Male_17"
657,"invest","benefit",2089770.87646469,"Afghanistan_Male_17"
658,"invest","benefit",2078727.10087936,"Afghanistan_Male_17"
659,"invest","benefit",2067741.83256397,"Afghanistan_Male_17"
660,"invest","benefit",2056814.7550066,"Afghanistan_Male_17"
661,"invest","benefit",1986354.90702221,"Afghanistan_Male_17"
662,"invest","benefit",1975858.17346287,"Afghanistan_Male_17"
663,"invest","benefit",1965417.02816727,"Afghanistan_Male_17"
664,"invest","benefit",1955031.17296364,"Afghanistan_Male_17"
665,"invest","benefit",1944700.31171124,"Afghanistan_Male_17"
666,"invest","benefit",1934424.15022718,"Afghanistan_Male_17"
667,"invest","benefit",1924202.39622273,"Afghanistan_Male_17"
668,"invest","benefit",1914034.75924762,"Afghanistan_Male_17"
669,"invest","benefit",1903920.95064116,"Afghanistan_Male_17"
670,"invest","benefit",1893860.68348915,"Afghanistan_Male_17"
671,"invest","benefit",1883853.67258563,"Afghanistan_Male_17"
672,"invest","benefit",1873899.63439902,"Afghanistan_Male_17"
673,"invest","benefit",1809707.07479774,"Afghanistan_Male_17"
674,"invest","benefit",1800145.00023564,"Afghanistan_Male_17"
675,"invest","benefit",1790633.539149,"Afghanistan_Male_17"
676,"invest","benefit",1781172.42250023,"Afghanistan_Male_17"
677,"invest","benefit",1771761.38275633,"Afghanistan_Male_17"
678,"invest","benefit",1762400.15387089,"Afghanistan_Male_17"
679,"invest","benefit",1753088.47126757,"Afghanistan_Male_17"
680,"invest","benefit",1743826.0718248,"Afghanistan_Male_17"
681,"invest","benefit",1734612.6938616,"Afghanistan_Male_17"
682,"invest","benefit",1725448.07712433,"Afghanistan_Male_17"
683,"invest","benefit",1716331.96277428,"Afghanistan_Male_17"
684,"invest","benefit",1707264.09337591,"Afghanistan_Male_17"
685,"invest","benefit",1648780.78920955,"Afghanistan_Male_17"
686,"invest","benefit",1640069.96761382,"Afghanistan_Male_17"
687,"invest","benefit",1631405.24403378,"Afghanistan_Male_17"
688,"invest","benefit",1622786.37387871,"Afghanistan_Male_17"
689,"invest","benefit",1614213.1138711,"Afghanistan_Male_17"
690,"invest","benefit",1605685.2220379,"Afghanistan_Male_17"
691,"invest","benefit",1597202.45770215,"Afghanistan_Male_17"
692,"invest","benefit",1588764.58147478,"Afghanistan_Male_17"
693,"invest","benefit",1580371.35524665,"Afghanistan_Male_17"
694,"invest","benefit",1572022.54218076,"Afghanistan_Male_17"
695,"invest","benefit",1563717.90670468,"Afghanistan_Male_17"
696,"invest","benefit",1555457.21450307,"Afghanistan_Male_17"
697,"invest","benefit",1466449.82704992,"Afghanistan_Male_17"
698,"invest","benefit",1454218.97345513,"Afghanistan_Male_17"
699,"invest","benefit",1442095.18568024,"Afghanistan_Male_17"
700,"invest","benefit",1430075.74235885,"Afghanistan_Male_17"
701,"invest","benefit",1418158.65541389,"Afghanistan_Male_17"
702,"invest","benefit",1406342.3778258,"Afghanistan_Male_17"
703,"invest","benefit",1394625.63064232,"Afghanistan_Male_17"
704,"invest","benefit",1383007.3002869,"Afghanistan_Male_17"
705,"invest","benefit",1371486.37736,"Afghanistan_Male_17"
706,"invest","benefit",1360061.91997067,"Afghanistan_Male_17"
707,"invest","benefit",1348733.03160234,"Afghanistan_Male_17"
708,"invest","benefit",1337498.8476163,"Afghanistan_Male_17"
709,"invest","benefit",1287726.72515551,"Afghanistan_Male_17"
710,"invest","benefit",1277001.2103594,"Afghanistan_Male_17"
711,"invest","benefit",1266365.24174249,"Afghanistan_Male_17"
712,"invest","benefit",1255818.04724424,"Afghanistan_Male_17"
713,"invest","benefit",1245358.86563356,"Afghanistan_Male_17"
714,"invest","benefit",1234986.9454617,"Afghanistan_Male_17"
715,"invest","benefit",1224701.54429397,"Afghanistan_Male_17"
716,"invest","benefit",1214501.92812582,"Afghanistan_Male_17"
717,"invest","benefit",1204387.37092418,"Afghanistan_Male_17"
718,"invest","benefit",1194357.15425684,"Afghanistan_Male_17"
719,"invest","benefit",1184410.56698566,"Afghanistan_Male_17"
720,"invest","benefit",1174546.9050075,"Afghanistan_Male_17"
721,"invest","benefit",1130840.26313775,"Afghanistan_Male_17"
722,"invest","benefit",1121422.88775497,"Afghanistan_Male_17"
723,"invest","benefit",1112084.01053672,"Afghanistan_Male_17"
724,"invest","benefit",1102822.97330479,"Afghanistan_Male_17"
725,"invest","benefit",1093639.12386467,"Afghanistan_Male_17"
726,"invest","benefit",1084531.81588729,"Afghanistan_Male_17"
727,"invest","benefit",1075500.40880152,"Afghanistan_Male_17"
728,"invest","benefit",1066544.26769611,"Afghanistan_Male_17"
729,"invest","benefit",1057662.76322929,"Afghanistan_Male_17"
730,"invest","benefit",1048855.27154539,"Afghanistan_Male_17"
731,"invest","benefit",1040121.17419714,"Afghanistan_Male_17"
732,"invest","benefit",1031459.8580731,"Afghanistan_Male_17"
733,"invest","benefit",993078.364397537,"Afghanistan_Male_17"
734,"invest","benefit",984808.877015188,"Afghanistan_Male_17"
735,"invest","benefit",976608.295692463,"Afghanistan_Male_17"
736,"invest","benefit",968476.045269752,"Afghanistan_Male_17"
737,"invest","benefit",960411.555469396,"Afghanistan_Male_17"
738,"invest","benefit",952414.260843877,"Afghanistan_Male_17"
739,"invest","benefit",944483.600725938,"Afghanistan_Male_17"
740,"invest","benefit",936619.019180403,"Afghanistan_Male_17"
741,"invest","benefit",928819.96495752,"Afghanistan_Male_17"
742,"invest","benefit",921085.89144764,"Afghanistan_Male_17"
743,"invest","benefit",913416.256637119,"Afghanistan_Male_17"
744,"invest","benefit",905810.523065297,"Afghanistan_Male_17"
745,"invest","benefit",872105.007555788,"Afghanistan_Male_17"
746,"invest","benefit",864843.332338543,"Afghanistan_Male_17"
747,"invest","benefit",857642.157857819,"Afghanistan_Male_17"
748,"invest","benefit",850500.979588761,"Afghanistan_Male_17"
749,"invest","benefit",843419.297230726,"Afghanistan_Male_17"
750,"invest","benefit",836396.614670097,"Afghanistan_Male_17"
751,"invest","benefit",829432.439943675,"Afghanistan_Male_17"
752,"invest","benefit",822526.285202585,"Afghanistan_Male_17"
753,"invest","benefit",815677.66667668,"Afghanistan_Male_17"
754,"invest","benefit",808886.104639409,"Afghanistan_Male_17"
755,"invest","benefit",802151.123373114,"Afghanistan_Male_17"
756,"invest","benefit",795472.251134749,"Afghanistan_Male_17"
757,"invest","benefit",739771.430276571,"Afghanistan_Male_17"
758,"invest","benefit",730039.255625175,"Afghanistan_Male_17"
759,"invest","benefit",720439.227313467,"Afghanistan_Male_17"
760,"invest","benefit",710968.107172454,"Afghanistan_Male_17"
761,"invest","benefit",701623.279829797,"Afghanistan_Male_17"
762,"invest","benefit",692402.511341996,"Afghanistan_Male_17"
763,"invest","benefit",683303.80613596,"Afghanistan_Male_17"
764,"invest","benefit",674325.321920943,"Afghanistan_Male_17"
765,"invest","benefit",665465.318827669,"Afghanistan_Male_17"
766,"invest","benefit",656722.128791726,"Afghanistan_Male_17"
767,"invest","benefit",648094.136940096,"Afghanistan_Male_17"
768,"invest","benefit",639579.770118604,"Afghanistan_Male_17"
769,"invest","benefit",612793.679308237,"Afghanistan_Male_17"
770,"invest","benefit",604743.482412001,"Afghanistan_Male_17"
771,"invest","benefit",596799.203636004,"Afghanistan_Male_17"
772,"invest","benefit",588959.428136819,"Afghanistan_Male_17"
773,"invest","benefit",581222.763545586,"Afghanistan_Male_17"
774,"invest","benefit",573587.838853864,"Afghanistan_Male_17"
775,"invest","benefit",566053.303539205,"Afghanistan_Male_17"
776,"invest","benefit",558617.826851486,"Afghanistan_Male_17"
777,"invest","benefit",551280.097210588,"Afghanistan_Male_17"
778,"invest","benefit",544038.821683922,"Afghanistan_Male_17"
779,"invest","benefit",536892.725523227,"Afghanistan_Male_17"
780,"invest","benefit",529840.551746827,"Afghanistan_Male_17"
781,"invest","benefit",507651.51529882,"Afghanistan_Male_17"
782,"invest","benefit",500983.524263219,"Afghanistan_Male_17"
783,"invest","benefit",494403.158820425,"Afghanistan_Male_17"
784,"invest","benefit",487909.264147976,"Afghanistan_Male_17"
785,"invest","benefit",481500.70105768,"Afghanistan_Male_17"
786,"invest","benefit",475176.345727181,"Afghanistan_Male_17"
787,"invest","benefit",468935.089444037,"Afghanistan_Male_17"
788,"invest","benefit",462775.838360809,"Afghanistan_Male_17"
789,"invest","benefit",456697.513259847,"Afghanistan_Male_17"
790,"invest","benefit",450699.049326712,"Afghanistan_Male_17"
791,"invest","benefit",444779.395931313,"Afghanistan_Male_17"
792,"invest","benefit",438937.516415977,"Afghanistan_Male_17"
793,"invest","benefit",420555.716397861,"Afghanistan_Male_17"
794,"invest","benefit",415032.039833667,"Afghanistan_Male_17"
795,"invest","benefit",409580.931922901,"Afghanistan_Male_17"
796,"invest","benefit",404201.438520004,"Afghanistan_Male_17"
797,"invest","benefit",398892.61809743,"Afghanistan_Male_17"
798,"invest","benefit",393653.541569473,"Afghanistan_Male_17"
799,"invest","benefit",388483.292119798,"Afghanistan_Male_17"
800,"invest","benefit",383380.965032433,"Afghanistan_Male_17"
801,"invest","benefit",378345.667526017,"Afghanistan_Male_17"
802,"invest","benefit",373376.518591124,"Afghanistan_Male_17"
803,"invest","benefit",368472.648830497,"Afghanistan_Male_17"
804,"invest","benefit",363633.200302048,"Afghanistan_Male_17"
805,"invest","benefit",348405.171227677,"Afghanistan_Male_17"
806,"invest","benefit",343829.312160774,"Afghanistan_Male_17"
807,"invest","benefit",339313.564361786,"Afghanistan_Male_17"
808,"invest","benefit",334857.137888834,"Afghanistan_Male_17"
809,"invest","benefit",330459.253195914,"Afghanistan_Male_17"
810,"invest","benefit",326119.140994435,"Afghanistan_Male_17"
811,"invest","benefit",321836.042116824,"Afghanistan_Male_17"
812,"invest","benefit",317609.207382125,"Afghanistan_Male_17"
813,"invest","benefit",313437.897463543,"Afghanistan_Male_17"
814,"invest","benefit",309321.382757885,"Afghanistan_Male_17"
815,"invest","benefit",305258.943256851,"Afghanistan_Male_17"
816,"invest","benefit",301249.868420136,"Afghanistan_Male_17"
817,"invest","benefit",279914.311771245,"Afghanistan_Male_17"
818,"invest","benefit",274203.781149303,"Afghanistan_Male_17"
819,"invest","benefit",268612.119292473,"Afghanistan_Male_17"
820,"invest","benefit",263136.022978904,"Afghanistan_Male_17"
821,"invest","benefit",257772.595399714,"Afghanistan_Male_17"
822,"invest","benefit",252519.201809744,"Afghanistan_Male_17"
823,"invest","benefit",247373.383606824,"Afghanistan_Male_17"
824,"invest","benefit",242332.806879076,"Afghanistan_Male_17"
825,"invest","benefit",237395.231316067,"Afghanistan_Male_17"
826,"invest","benefit",232558.491176526,"Afghanistan_Male_17"
827,"invest","benefit",227820.483415603,"Afghanistan_Male_17"
828,"invest","benefit",223179.16008166,"Afghanistan_Male_17"
829,"invest","benefit",212264.58570331,"Afghanistan_Male_17"
830,"invest","benefit",207940.40937135,"Afghanistan_Male_17"
831,"invest","benefit",203704.415426526,"Afghanistan_Male_17"
832,"invest","benefit",199554.792930638,"Afghanistan_Male_17"
833,"invest","benefit",195489.770246588,"Afghanistan_Male_17"
834,"invest","benefit",191507.613741525,"Afghanistan_Male_17"
835,"invest","benefit",187606.626650067,"Afghanistan_Male_17"
836,"invest","benefit",183785.148049807,"Afghanistan_Male_17"
837,"invest","benefit",180041.551918984,"Afghanistan_Male_17"
838,"invest","benefit",176374.24625689,"Afghanistan_Male_17"
839,"invest","benefit",172781.67225415,"Afghanistan_Male_17"
840,"invest","benefit",169262.303504069,"Afghanistan_Male_17"
841,"invest","benefit",160985.09247461,"Afghanistan_Male_17"
842,"invest","benefit",157706.052093296,"Afghanistan_Male_17"
843,"invest","benefit",154493.820506977,"Afghanistan_Male_17"
844,"invest","benefit",151347.034562894,"Afghanistan_Male_17"
845,"invest","benefit",148264.359172163,"Afghanistan_Male_17"
846,"invest","benefit",145244.486697835,"Afghanistan_Male_17"
847,"invest","benefit",142286.136361132,"Afghanistan_Male_17"
848,"invest","benefit",139388.053664622,"Afghanistan_Male_17"
849,"invest","benefit",136549.009831265,"Afghanistan_Male_17"
850,"invest","benefit",133767.801258422,"Afghanistan_Male_17"
851,"invest","benefit",131043.248986002,"Afghanistan_Male_17"
852,"invest","benefit",128374.198178041,"Afghanistan_Male_17"
853,"invest","benefit",122096.619045699,"Afghanistan_Male_17"
854,"invest","benefit",119609.805058938,"Afghanistan_Male_17"
855,"invest","benefit",117173.648067907,"Afghanistan_Male_17"
856,"invest","benefit",114787.11576572,"Afghanistan_Male_17"
857,"invest","benefit",112449.196926327,"Afghanistan_Male_17"
858,"invest","benefit",110158.900968372,"Afghanistan_Male_17"
859,"invest","benefit",107915.257528826,"Afghanistan_Male_17"
860,"invest","benefit",105717.316046083,"Afghanistan_Male_17"
861,"invest","benefit",103564.145352205,"Afghanistan_Male_17"
862,"invest","benefit",101454.833274061,"Afghanistan_Male_17"
863,"invest","benefit",99388.4862430819,"Afghanistan_Male_17"
864,"invest","benefit",97364.2289134046,"Afghanistan_Male_17"
865,"invest","benefit",92603.1104739443,"Afghanistan_Male_17"
866,"invest","benefit",90717.059081281,"Afghanistan_Male_17"
867,"invest","benefit",88869.4244870211,"Afghanistan_Male_17"
868,"invest","benefit",87059.4240564564,"Afghanistan_Male_17"
869,"invest","benefit",85286.2911078369,"Afghanistan_Male_17"
870,"invest","benefit",83549.2745861827,"Afghanistan_Male_17"
871,"invest","benefit",81847.6387438955,"Afghanistan_Male_17"
872,"invest","benefit",80180.66282801,"Afghanistan_Male_17"
873,"invest","benefit",78547.6407739339,"Afghanistan_Male_17"
874,"invest","benefit",76947.8809055267,"Afghanistan_Male_17"
875,"invest","benefit",75380.7056413774,"Afghanistan_Male_17"
876,"invest","benefit",73845.4512071405,"Afghanistan_Male_17"
877,"invest","benefit",68016.4438650224,"Afghanistan_Male_17"
878,"invest","benefit",66631.1629823319,"Afghanistan_Male_17"
879,"invest","benefit",65274.0995541953,"Afghanistan_Male_17"
880,"invest","benefit",63944.6785457965,"Afghanistan_Male_17"
881,"invest","benefit",62642.3366714186,"Afghanistan_Male_17"
882,"invest","benefit",61366.5221502208,"Afghanistan_Male_17"
883,"invest","benefit",60116.6944676757,"Afghanistan_Male_17"
884,"invest","benefit",58892.3241424544,"Afghanistan_Male_17"
885,"invest","benefit",57692.8924985653,"Afghanistan_Male_17"
886,"invest","benefit",56517.8914425671,"Afghanistan_Male_17"
887,"invest","benefit",55366.8232456915,"Afghanistan_Male_17"
888,"invest","benefit",54239.2003307246,"Afghanistan_Male_17"
889,"invest","benefit",51586.9369548567,"Afghanistan_Male_17"
890,"invest","benefit",50536.3005329036,"Afghanistan_Male_17"
891,"invest","benefit",49507.0635253619,"Afghanistan_Male_17"
892,"invest","benefit",48498.7899984264,"Afghanistan_Male_17"
893,"invest","benefit",47511.0529043677,"Afghanistan_Male_17"
894,"invest","benefit",46543.4338997224,"Afghanistan_Male_17"
895,"invest","benefit",45595.523167296,"Afghanistan_Male_17"
896,"invest","benefit",44666.9192418832,"Afghanistan_Male_17"
897,"invest","benefit",43757.2288396197,"Afghanistan_Male_17"
898,"invest","benefit",42866.0666908791,"Afghanistan_Male_17"
899,"invest","benefit",41993.0553766327,"Afghanistan_Male_17"
900,"invest","benefit",41137.8251681946,"Afghanistan_Male_17"
901,"invest","benefit",39126.22705852,"Afghanistan_Male_17"
902,"invest","benefit",38329.3851138567,"Afghanistan_Male_17"
903,"invest","benefit",37548.7727890494,"Afghanistan_Male_17"
904,"invest","benefit",36784.0594969365,"Afghanistan_Male_17"
905,"invest","benefit",36034.9213855652,"Afghanistan_Male_17"
906,"invest","benefit",35301.0412008511,"Afghanistan_Male_17"
